data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
2771503,108,BUR8516,8516.0,2019-01-12,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Rutana,Gitanga,Kinzanza,Kinzanza,-4.0683,29.9339,1,Local Source,Other,"12 January. Imbonerakure detained and assaulted the chief of the Busaga neighborhood in Kinzanza for being out during the night. Police intervened, securing the release of the chief.",0,1548448830,BDI
2771560,108,BUR8515,8515.0,2019-01-11,2019,1,Battle-No change of territory,Military Forces of Burundi (2005-),,1,Unidentified Armed Group (Burundi),,3,13,Eastern Africa,Burundi,Cibitoke,Bukinanyana,N.A. (2),Sehe,-2.9139,29.4592,2,Local Source,Other,"11 January. Military forces stationed near Munibhere (no coordinates available), between Sehe and Nyagumba shot at suspected rebels in the Kibira forest.",0,1548448830,BDI
2771578,108,BUR8508,8508.0,2019-01-10,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Cankuzo,Cankuzo,Muhweza,Muhweza,-3.1439,30.6283,1,SOS Medias Burundi,Other,10 January. Imbonerakure severely assaulted two brothers during a patrol in Muhweza.,0,1548448830,BDI
2771625,108,BUR8514,8514.0,2019-01-10,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Kirundo,Kirundo,Gikuyo,Rambo,-2.5933,30.0648,1,Local Source,Other,10 January. Imbonerakure assaulted a teenager in Rambo with clubs.,0,1548448830,BDI
2771713,108,BUR8513,8513.0,2019-01-09,2019,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,7,37,Eastern Africa,Burundi,Cibitoke,Bukinanyana,Bukinanyana,Bukinanyana,-2.8807,29.3361,1,Local Source,Other,"09 January. Armed men in military fatigues killed a CNDD-FDD member in Bukinanyana, after stealing money from him and his wife. Unknown identity of perpetrator coded as UAG.",1,1548448830,BDI
2942371,108,BUR8525,8525,2019-01-09,2019,1,Battle-No change of territory,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Military Forces of Burundi (2005-),,1,13,Eastern Africa,Burundi,Kirundo,Bugabira,Kiri,Kiyonza,-2.3771,29.9892,1,Local Source,Other,09 January. Imbonerakure members attacked a soldier in Kiyonza.,0,1548698501,BDI
2771719,108,BUR8507,8507.0,2019-01-08,2019,2,Violence against civilians,Mukoma Communal Militia (Burundi),,4,Civilians (Burundi),,7,47,Eastern Africa,Burundi,Cibitoke,Mabayi,Mukoma,Mukoma,-2.6884,29.2691,1,SOS Medias Burundi,Other,08 January (on or before). A 60 year old man was killed in Mukoma over a mining dispute.,1,1548448830,BDI
2771763,108,BUR8512,8512.0,2019-01-08,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Karuzi,Buhiga,Ngayane,Buhiga,-3.0302,30.1608,1,Local Source,Other,"08 January. Imbonerakure with clubs, bows and arrows beat a man in Buhiga for being out during the night and took him to the police station.",0,1548448830,BDI
2771764,108,BUR8511,8511.0,2019-01-08,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Rutana,Mpinga-Kayove,Musotera,Munyika,-3.8285,30.1193,1,Local Source,Other,08 January. Imbonerakure assaulted a merchant in Munyika for selling their coals without repaying them for the product.,0,1548448830,BDI
2771847,108,BUR8505,8505.0,2019-01-06,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),Amizero yAbarundi,7,37,Eastern Africa,Burundi,Cibitoke,Bukinanyana,Bukinanyana,Nyamitanga,-2.8772,29.3253,1,SOS Medias Burundi,Other,06 January. Imbonerakure assaulted four members of theAmizero yAbarundi in Nyamitanga.,0,1548448830,BDI
2771848,108,BUR8506,8506.0,2019-01-06,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Cibitoke,Rugombo,Centre Urbain,Rugombo,-2.8095,29.0820,1,IWACU (Burundi),National,"06 January. Imbonerakure beat and stabbed a man who was crossing from DRC into Burundi during the night, near Rugombo. Two arrests were made following the attack.",0,1548448830,BDI
2771887,108,BUR8357,8357.0,2019-01-05,2019,2,Violence against civilians,Police Forces of Burundi (2005-),CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Cibitoke,Rugombo,Centre Urbain,Rugombo,-2.8095,29.0820,1,SOS Medias Burundi,Other,"05 January (on or before). Imbonerakure and police in Rugombo have robbed and assaulted the local population. One man was beaten by the police for not giving them a beer, while another man was robbed by the group.",0,1548448830,BDI
2771908,108,BUR8504,8504.0,2019-01-05,2019,1,Strategic development,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,,3,Civilians (Burundi),FNL-R: National Forces of Liberation (Rwasa Faction),7,37,Eastern Africa,Burundi,Kayanza,Gahombo,Gakuro,Rukago,-2.9868,29.7254,1,Local Source,Other,05 January. Members of the CNDD-FDD destroyed the home of a FNL-Rwasa supporter.,0,1548448830,BDI
2771906,108,BUR8503,8503.0,2019-01-05,2019,1,Violence against civilians,Rioters (Burundi),Vigilante Group (Burundi),5,Civilians (Burundi),,7,57,Eastern Africa,Burundi,Cibitoke,Murwi,Murwi,Bubogora,-2.8627,29.2084,1,Local Source,Other,05 January. Armed men beat a woman suspected of witchcraft. They also destroyed her home.,0,1548448830,BDI
2771907,108,BUR8501,8501.0,2019-01-05,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),UPD-Z: Union for Peace and Development (Zigamibanga Faction),7,37,Eastern Africa,Burundi,Kayanza,Butaganzwa,Nyarurama,Butaganzwa,-3.1034,29.7225,1,Local Source,Other,05 January. The UPD-Zigamibangaen leader in Butaganzwa was assaulted by Imbonerakure.,0,1548448830,BDI
2771909,108,BUR8502,8502.0,2019-01-05,2019,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Kirundo,Kirundo,Kavomo,Kavomo,-2.5492,30.1179,1,SOS Medias Burundi,Other,"05 January. A grenade was thrown into a house in Kavomo, injuring three people - including children.",0,1548448830,BDI
2771926,108,BUR8510,8510.0,2019-01-05,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Makamba,Kayogoro,Bigina,Mudaturwa,-4.2608,30.0273,1,Local Source,Other,"05 January. Imbonerakure beat a woman in Mudaturwa, accusing her of witchcraft. After her husband filed a complaint, the Imbonerakure and local chief fined the man. When he refused to pay, they stole materials from his home to sell.",0,1548448830,BDI
2772027,108,BUR8497,8497.0,2019-01-03,2019,1,Battle-No change of territory,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),Police Forces of Burundi (2005-),3,33,Eastern Africa,Burundi,Bubanza,Mpanda,Gahwazi,Mpanda,-3.1703,29.4026,1,Local Source,Other,"03 January. Imbonerakure from Musenyi fought with Imbonerakure and a police officer in Mpanda, after the police officer had arrested one of their friends.",0,1548448830,BDI
2772028,108,BUR8498,8498.0,2019-01-03,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),Amizero yAbarundi,7,37,Eastern Africa,Burundi,Cibitoke,Buganda,Gasenyi,Buganda,-2.9653,29.1930,2,SOS Medias Burundi,Other,"03 January. Imbonerakure assaulted two members of the Amizero yAbarundi in Rugajo (no coordinates available), Buganda.",0,1548448830,BDI
2772029,108,BUR8499,8499.0,2019-01-03,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Kirundo,Kirundo,Gikuyo,Bugera,-2.5613,30.0575,1,Local Source,Other,"03 January. Imbonerakure beat a man accused of witchcraft in Bugera, then turned him over to the police",0,1548448830,BDI
2771972,108,BUR8356,8356.0,2019-01-03,2019,2,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (11),Gihosha,-3.3663,29.3800,2,SOS Medias Burundi,Other,03 January (on or around). A body was discovered in Gihosha. A local official indicated the person had been killed elsewhere before the perpetrators left the body in Gihosha.,1,1548448830,BDI
2772030,108,BUR8500,8500.0,2019-01-03,2019,1,Violence against civilians,Mukimba Communal Militia (Burundi),,4,Civilians (Burundi),Students (Burundi),7,47,Eastern Africa,Burundi,Makamba,Nyanza-Lac,Mukimba,Mukimba,-4.2275,29.5893,1,Local Source,Other,"03 January. Two men cut the throat of a university student, as they suspected his father of practicing witchcraft. The perpetrators were arrested.",1,1548448830,BDI
2772087,108,BUR8496,8496.0,2019-01-02,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bubanza,Bubanza,Centre-Urbain,Bubanza,-3.0804,29.3910,1,Local Source,Other,02 January. A man was beaten with wood planks by four Imbonerakure in Bubanza. One perpetrator was arrested.,0,1548448830,BDI
2772088,108,BUR8494,8494.0,2019-01-02,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),FNL-R: National Forces of Liberation (Rwasa Faction),7,37,Eastern Africa,Burundi,Muyinga,Gasorwe,Kigoganya,Kigoganya,-2.8373,30.2941,1,Local Source,Other,"02 January. Imbonerakure assaulted a FNL-Rwasa supporter in Kigoganya, then took him to the prison where he was held until the following day hen he paid a fine and promised to join the CNDD-FDD.",0,1548448830,BDI
2772089,108,BUR8495,8495.0,2019-01-02,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Ngozi,Kiremba,Ruyumpu,Nyakibari,-2.8114,29.9495,1,Local Source,Other,02 January. Imbonerakure assaulted a motorbike driver in Nyakibari. The local chief tried to intervene but was assaulted as well.,0,1548448830,BDI
2772135,108,BUR8492,8492.0,2019-01-01,2019,1,Violence against civilians,Police Forces of Burundi (2005-),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Cibitoke,Murwi,Murwi,Murwi,-2.8881,29.2047,1,Local Source,Other,01 January. Police assaulted and arrested a merchant in Murwi for raising his prices.,0,1548448830,BDI
2772097,108,BUR8355,8355.0,2019-01-01,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Cibitoke,Rugombo,Centre Urbain,Rugombo,-2.8095,29.0820,1,SOS Medias Burundi,Other,01 January. Imbonerakure stabbed and robbed a man in Rugombo. Another man was also beaten-up by Imbonerakure on the same night.,0,1548448830,BDI
2772136,108,BUR8493,8493.0,2019-01-01,2019,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,7,37,Eastern Africa,Burundi,Karuzi,Buhiga,Buhinyuza,Kigoma,-3.0906,30.1534,1,Local Source,Other,"01 January. Imbonerakure tortured a 14 year old boy, who was a CNDD-FDD member, in Kigoma, in an attempt to get the boy to confess to raping a child. They later took the boy to the police.",0,1548448830,BDI
2772202,108,BUR8509,8509.0,2018-12-31,2018,2,Riots/Protests,Rioters (Burundi),Vigilante Group (Burundi),5,Civilians (Burundi),,7,57,Eastern Africa,Burundi,Karuzi,Bugenyuzi,Gashanga,Gashanga,-3.0399,30.1400,1,Local Source,Other,"31 December (on or before). A group of residents destroyed a man's home in Gashanga, suspecting him of witchcraft. The police arrested the victim and leader of the perpetrators.",0,1548448830,BDI
2772199,108,BUR8491,8491.0,2018-12-31,2018,1,Violence against civilians,Police Forces of Burundi (2005-),,1,Civilians (Burundi),CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,7,17,Eastern Africa,Burundi,Kayanza,Kabarore,Ryamukona,Ryamukona,-2.8156,29.5887,1,Local Source,Other,"31 December. A merchant, who belonged to the CNDD-FDD, in Ryamukona was beaten by police before they detained him and transferred him to an unknown location. The police alleged the man had possession of firearms, but locals report that the beating and arrest were done to avoid debts.",0,1548448830,BDI
2772200,108,BUR8490,8490.0,2018-12-31,2018,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),FNL-R: National Forces of Liberation (Rwasa Faction),7,37,Eastern Africa,Burundi,Makamba,Kibago,Nyakazi,Nyakazi,-4.2889,29.9530,1,Local Source,Other,31 December. A FNL-Rwasa supporter was beaten by Imbonerakure in the Ruremba are of Nyakazi for being out past the curfew.,0,1548448830,BDI
2772204,108,BUR8354,8354.0,2018-12-30,2018,2,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Gitega,Bugendana,Bitare,Bugendana,-3.2333,29.9139,2,SOS Medias Burundi,Other,30 December. The body of a man was discovered in the Mubarazi river in Bugendana. The victim had been tied up with a rope.,1,1548448830,BDI
2772261,108,BUR8350,8350.0,2018-12-29,2018,1,Riots/Protests,Protesters (Burundi),,6,,,0,60,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,SOS Medias Burundi,Other,"29 December. Protesters marched in Bujumbura, voicing their support for the government and condemning the BBC, EU and Rwanda.",0,1548448830,BDI
2772294,108,BUR8488,8488.0,2018-12-29,2018,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),FNL-R: National Forces of Liberation (Rwasa Faction),7,37,Eastern Africa,Burundi,Kayanza,Butaganzwa,Gatabo,Gatabo,-3.0623,29.7061,1,Local Source,Other,29 December. Imbonerakure assaulted a FNL-Rwasa member in Gatabo for not contributing to the CNDD-FDD.,0,1548448830,BDI
2772262,108,BUR8351,8351.0,2018-12-29,2018,1,Riots/Protests,Protesters (Burundi),,6,,,0,60,Eastern Africa,Burundi,Bururi,Bururi,Centre Urbain,Bururi,-3.9490,29.6244,1,SOS Medias Burundi,Other,"29 December. Protesters demonstrated in Bururi, voicing their support for the government and condemning the BBC, EU and Rwanda.",0,1548448830,BDI
2772263,108,BUR8352,8352.0,2018-12-29,2018,1,Riots/Protests,Protesters (Burundi),,6,,,0,60,Eastern Africa,Burundi,Muramvya,Muramvya,Centre Urbain,Muramvya,-3.2696,29.6079,1,SOS Medias Burundi,Other,"29 December. Protesters gathered in Muramvya, voicing their support for the government and condemning the BBC, EU and Rwanda.",0,1548448830,BDI
2772264,108,BUR8353,8353.0,2018-12-29,2018,1,Riots/Protests,Protesters (Burundi),,6,,,0,60,Eastern Africa,Burundi,Rumonge,Rumonge,Centre Urbain,Rumonge,-3.9736,29.4386,1,SOS Medias Burundi,Other,"29 December. Protesters gathered in Rumonge, voicing their support for the government and condemning the BBC, EU and Rwanda.",0,1548448830,BDI
2772293,108,BUR8489,8489.0,2018-12-29,2018,1,Violence against civilians,CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction),,3,Civilians (Burundi),CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,7,37,Eastern Africa,Burundi,Cibitoke,Bukinanyana,Gakomero,Masango,-2.9316,29.4231,2,Local Source,Other,"29 December. Imbonerakure beat a CNDD-FDD member to death for not participating in communal work in Nyamirambo (no coordinates available), in the Masango area. The perpetrators were arrested but were released by the area chief.",1,1548448830,BDI
